t,k,v,q,exporter,importer
2018,391590,10.479,1.073,MYS,DEU
2018,391590,16.7308371206509,24.217,MYS,GHA
2018,391590,15.227840101768,105.088,MYS,GRC
2018,391510,186.405195079419,369.629356826114,MYS,HKG
2018,391520,303.539137740543,309.43649644986,MYS,HKG
2018,391530,45.3438611423063,57.8829755479409,MYS,HKG
2018,391590,1877.35731695315,1249.96251943085,MYS,HKG
2018,391510,96.810669001868,347.859920220377,MYS,IDN
2018,391520,1990.598,5017.62,MYS,IDN
2018,391530,27.5118667859916,101.449,MYS,IDN
2018,391590,155.034530624614,1459.51758539834,MYS,IDN
2018,391590,38.446,57.2,MYS,IRN
2018,391510,10.623,48.239,MYS,JPN
2018,391590,1177.502,1969.391,MYS,JPN
2018,391530,40.7508944245171,70,MYS,KEN
2018,391510,3.339,19.5,MYS,KOR
2018,391590,469.263805369944,644.771622491549,MYS,KOR
2018,391510,135.866777532636,244.724256787951,MYS,TWN
2018,391520,9.05884926726898,31.5265625696449,MYS,TWN
2018,391530,87.456,121.653,MYS,TWN
2018,391590,768.491725870485,1240.1979470101,MYS,TWN
2018,391510,28.5208688875985,32.66,MYS,MOZ
2018,391590,173.382644503359,103.509411570695,MYS,OMN
2018,391590,11.4965403204835,3,MYS,NGA
2018,391510,62.5389043576475,145.770122728968,MYS,PAK
2018,391530,9.46617643853454,52.49,MYS,PAK
2018,391590,9.26257136451282,50.28,MYS,PAK
2018,391590,37.9841064135369,41.9992853985816,MYS,PHL
2018,391510,54.526,56.845,MYS,IND
2018,391590,2553.8625175028,3732.91967146388,MYS,IND
2018,391510,6.56070584670449,15.8802441610563,MYS,SGP
2018,391520,9.31375027574298,6.60532107121324,MYS,SGP
2018,391530,2.09771486522766,0.23,MYS,SGP
2018,391590,470.035960070298,1281.43,MYS,SGP
2018,391510,45.374,156.583,MYS,VNM
2018,391530,21.95,43.432,MYS,VNM
2018,391590,779.425,1328.73,MYS,VNM
2018,391590,15.9785111511438,23.111,MYS,ESP
2018,391510,1077.89314609536,4314.68576584608,MYS,THA
2018,391530,45.766,54.668,MYS,THA
2018,391590,2053.55963687248,5451.49686771983,MYS,THA
2018,391590,395.687,459.808,MYS,ARE
2018,391530,4.547,54.77,MYS,TUR
2018,391590,82.9430293115051,84.4944746626832,MYS,TUR
2018,391590,73.8125923483208,209.917,MYS,UKR
2018,391510,1.67778512524128,1.1,MYS,GBR
2018,391590,28.0740569775685,0.377,MYS,GBR
2018,391510,16.8048390310755,21.1325223345364,MYS,USA
2018,391590,1586.46165156061,2265.18715356404,MYS,USA
2018,391590,19.944,20.69,MDV,LKA
2018,391590,31.1286912963135,167.723738797924,MDV,TWN
2018,391590,3.58950923416802,150.8,MLI,GHA
2018,391590,5.27207891606822,9.32,MLI,MAR
2018,391590,5.69755471262914,62.8,MLI,BFA
2018,391590,7.07,12.469,MLT,BEL
2018,391590,155.478,49.52,MLT,CHN
2018,391510,3.59783882662997,20.59,MLT,GRC
2018,391590,66.7796145248589,232.338,MLT,GRC
2018,391510,15.8225221167767,58.9914494674637,MLT,HKG
2018,391520,53.9915551418968,223.25,MLT,HKG
2018,391590,282.409067791997,832.105291801046,MLT,HKG
2018,391510,8.40817052671874,37.12,MLT,IDN
2018,391590,18.116,63,MLT,IDN
2018,391510,17.6088081484728,67.1133847711357,MLT,MYS
2018,391520,2.30571012461652,13,MLT,MYS
2018,391590,424.422,1281.53,MLT,MYS
2018,391510,14.762,125.08,MLT,MEX
2018,391510,10.4899038383207,22.4469896302719,MLT,TWN
2018,391590,102.464848540096,263.453455980483,MLT,TWN
2018,391590,34.545,100,MLT,OMN
2018,391590,5.45030373558793,17.253,MLT,NLD
2018,391590,7.16068289244688,13.47,MLT,POL
2018,391510,4.425,13.15,MLT,ROU
2018,391590,47.577,250,MLT,IND
2018,391510,3.157,26.75,MLT,SGP
2018,391510,51.987,172.01,MLT,VNM
2018,391530,9.902,18.56,MLT,VNM
2018,391590,36.141,78.885,MLT,VNM
2018,391510,43.7679250214339,144.9,MLT,SVN
2018,391510,30.4507234384981,67.81,MLT,ESP
2018,391510,30.4427842835147,238.873774708458,MLT,TUR
2018,391590,16.4343456051488,13.24,MLT,TUR
2018,391510,17.7878463846143,50,MRT,ESP
2018,391590,162.11016565683,454.92,MRT,UKR
2018,391590,17.473,71,MUS,BGD
2018,391590,17.6562365265785,18.53,MUS,HKG
2018,391510,4.74,14.43,MUS,KOR
2018,391590,1.014,5.2,MUS,MDG
2018,391510,144.28,277.581,MUS,IND
2018,391530,7.36921290913691,23.28,MUS,IND
2018,391590,17.794,66.76,MUS,IND
2018,391510,474.268020055077,915.929650827199,MUS,ZAF
2018,391510,9.271,24.98,MUS,ARE
2018,391590,20.5531452365162,39.01,MEX,ARG
2018,391510,11.8913970581096,2.21756305243619,MEX,AUT
2018,391590,101.215926595408,137.499146413472,MEX,BEL
2018,391510,11.828608874017,19.18,MEX,BOL
2018,391590,11.603,19.18,MEX,BOL
2018,391520,37.6188522995499,51.2166304912585,MEX,BRA
2018,391590,160.169610980784,429.661909825312,MEX,BRA
2018,391590,288.963,170.192,MEX,VGB
2018,391590,788.181778973642,2197.50473710302,MEX,CAN
2018,391510,39.6773769293228,53.1747799011438,MEX,CHL
2018,391590,698.911183556687,873.411724604169,MEX,CHL
2018,391510,533.24,1145.707,MEX,CHN
2018,391520,29.684,103.05,MEX,CHN
2018,391590,618.652527550909,1805.04230737857,MEX,CHN
2018,391520,30.3442762701997,31.431,MEX,COL
2018,391530,16.6857618422573,86.735,MEX,COL
2018,391590,111.669531784709,219.25866755115,MEX,COL
2018,391530,27.1074405380814,39.975,MEX,CRI
2018,391590,11.1822988675846,11.043,MEX,CRI
2018,391590,87.4083411526622,150.42,MEX,HRV
2018,391590,1050.98258522605,3142.49652836707,MEX,ECU
2018,391510,23.2190311540012,22.299,MEX,SLV
2018,391590,11.1880434712881,94.4660581184402,MEX,SLV
2018,391510,354.893703753171,381.99649739269603,MEX,FRA
2018,391590,731.200547550894,2248.02121122979,MEX,FRA
2018,391590,10.8724626726713,23.7001623137811,MEX,DEU
2018,391590,4.37501920038293,0.026,MEX,GRC
2018,391590,96.733,65.476,MEX,GTM
2018,391590,502.864,931.952,MEX,HND
2018,391510,1304.86373238509,3539.22631349526,MEX,HKG
2018,391520,656.186244913689,965.121948341878,MEX,HKG
2018,391530,6.18022013983217,25.3389689534571,MEX,HKG
2018,391590,12503.0080364695,21677.1011855388,MEX,HKG
2018,391510,339.035754449407,1173.04436568171,MEX,IDN
2018,391590,95.8411090021473,392.624311447726,MEX,IDN
2018,391590,19.06,18.2,MEX,IRL
2018,391590,308.822797147775,641.96222675356,MEX,ITA
2018,391590,19.45,77.801,MEX,JAM
2018,391590,40.0779028220802,24.9587302176036,MEX,JPN
2018,391510,155.064882876972,351.341522251329,MEX,KOR
2018,391520,246.678,352.298,MEX,KOR
2018,391530,29.614,34,MEX,KOR
2018,391590,1019.16247442463,1792.6558722603,MEX,KOR
2018,391590,7854.53746796023,14089.9554909209,MEX,LVA
2018,391510,3175.97029938241,7301.23026857904,MEX,MYS
2018,391520,281.967108582703,639.936673682635,MEX,MYS
2018,391590,4494.49081292778,12780.4075503358,MEX,MYS
2018,391510,1925.8188999518,3812.55550576342,MEX,TWN
2018,391520,24.248,21.65,MEX,TWN
2018,391530,137.923,1034.005,MEX,TWN
2018,391590,4629.36260278096,6640.00044708101,MEX,TWN
2018,391510,4.43189518711321,39.14,MEX,OMN
2018,391590,50.3818771462143,158.645807730282,MEX,OMN
2018,391590,23.7932459944557,135.485862241096,MEX,NLD
2018,391510,69.6798588552076,309.749964630876,MEX,PER
2018,391590,21.966,88.58,MEX,PER
2018,391590,786.323967341921,691.645940700782,MEX,PHL
2018,391510,75.494787559053,82.8,MEX,PRT
2018,391590,209.774023386914,431.357488317173,MEX,PRT
2018,391590,137.151050878606,272.672343723354,MEX,ROU
2018,391590,50.9814330397282,22.954,MEX,RUS
2018,391510,24.4949296283586,858.045967013963,MEX,IND
2018,391530,466.832,3119.299,MEX,IND
2018,391590,1417.452,3139.658,MEX,IND
2018,391510,61.109,109.735,MEX,SGP
2018,391590,52.444,65.346,MEX,SGP
2018,391510,111.46,369.472,MEX,VNM
2018,391520,5.283,17.61,MEX,VNM
2018,391590,1078.04,1385.096,MEX,VNM
2018,391590,464.636912455449,1347.75525367365,MEX,SVN
2018,391530,20.359,135.73,MEX,ZAF
2018,391590,319.342782503344,362.325260175911,MEX,ESP
2018,391510,544.097508696565,1773.31294415492,MEX,THA
2018,391520,80.298,118.875,MEX,THA
2018,391590,2584.34430231476,5822.5720423362,MEX,THA
2018,391590,44.232,332.851,MEX,ARE
2018,391590,8.91648543836826,20.13,MEX,TUR
2018,391510,36.9340369724538,97.45,MEX,GBR
2018,391590,146.915,382.862,MEX,GBR
2018,391510,17583.6875973497,29950.4076951522,MEX,USA
2018,391520,5272.71579796787,8032.1837378013,MEX,USA
2018,391530,1566.58655338606,4088.33525522114,MEX,USA
2018,391590,73492.0988800456,151723.475745439,MEX,USA
2018,391530,6.83276666632531,15.38,TWN,AUS
2018,391590,470.45912479527,605.646051780252,TWN,AUS
2018,391590,6.577892934601,18.115,TWN,MMR
2018,391520,26.2848921121634,18,TWN,CAN
2018,391590,99.798,61.8,TWN,LKA
2018,391590,633.837,739.17,TWN,CHL
2018,391510,2559.321,3155.161,TWN,CHN
2018,391590,4985.78949539147,8917.67026128676,TWN,CHN
2018,391590,4.50742436769715,2.66039050019236,TWN,DEU
2018,391510,30.6160188747317,31.6739075292105,TWN,HKG
2018,391520,53.8177122917297,75.432,TWN,HKG
2018,391530,100.48296860097,230.128482607584,TWN,HKG
2018,391590,1389.85123738118,2902.15888138121,TWN,HKG
2018,391510,98.3356179595693,139.323881874491,TWN,IDN
2018,391530,284.668928573088,1856.49028952723,TWN,IDN
2018,391590,808.302539464486,1005.16571396888,TWN,IDN
2018,391590,393.938409316399,460.961,TWN,IRL
2018,391510,66.7933859191338,70.672,TWN,JPN
2018,391590,178.859758945382,144.471103531061,TWN,JPN
2018,391590,99.0043143583034,59.9619181213535,TWN,KEN
2018,391590,2969.07859844198,4102.00883262667,TWN,KOR
2018,391510,309.468723174402,511.707821655951,TWN,MYS
2018,391520,231.128,366.494,TWN,MYS
2018,391530,125.096,517.278,TWN,MYS
2018,391590,2970.45891324942,8522.61801791128,TWN,MYS
2018,391590,7.81778449069153,75.659,TWN,MEX
2018,391510,73.506,90.142,TWN,OMN
2018,391590,8.83883597693685,35,TWN,NLD
2018,391520,10.6821465605862,24.311889907123,TWN,NZL
2018,391590,59.5339772454818,75.9831879389123,TWN,NZL
2018,391510,295.635442746059,648.437161207614,TWN,NGA
2018,391520,10.5541234940354,27.65,TWN,NGA
2018,391530,138.457023065689,439.950223756596,TWN,NGA
2018,391590,34.1979875306611,49.21,TWN,NGA
2018,391590,5.36832779979907,66.247,TWN,PLW
2018,391510,23.01,46.519,TWN,PHL
2018,391530,836.644106961439,2558.26618439264,TWN,PHL
2018,391590,350.907721783955,1252.00528380093,TWN,PHL
2018,391590,20.7107648869738,1.852,TWN,QAT
2018,391590,40.5087278979014,44.062,TWN,ROU
2018,391510,69.7396050936926,175.075,TWN,RUS
2018,391520,91.5190291294985,129,TWN,RUS
2018,391590,38.9487420763675,25.1878127825556,TWN,RUS
2018,391590,147.542,391.855,TWN,SEN
2018,391590,65.6770257790257,156.123031912909,TWN,IND
2018,391530,619.679,1559.268,TWN,SGP
2018,391590,54.8832513874023,79.181318136725,TWN,SGP
2018,391510,352.677,907.832,TWN,VNM
2018,391530,42.041,116.851,TWN,VNM
2018,391590,2399.974,5718.343,TWN,VNM
2018,391520,25.662,40.72,TWN,ZAF
2018,391530,30.6070719419011,311.9710034093,TWN,ZAF
2018,391590,37.068,39.45,TWN,ZAF
2018,391510,145.282031873315,240,TWN,ZWE
2018,391590,8.08900089872543,0.091,TWN,ESP
2018,391510,174.559004100437,1070.46258393319,TWN,THA
2018,391520,3.249,17.01,TWN,THA
2018,391590,1002.34722467768,3329.8828931175,TWN,THA
2018,391510,15.715,19.3,TWN,ARE
2018,391510,12.755521279842,83.7,TWN,TUR
2018,391590,37.0153647744256,50.2,TWN,UGA
2018,391590,46.683,75.16,TWN,UKR
2018,391510,8.29340968320003,20.005,TWN,USA
2018,391520,2.44637045804178,0.195,TWN,USA
2018,391530,5.53976168079769,16.099,TWN,USA
2018,391590,3430.23058623336,5444.13523640785,TWN,USA
2018,391590,3.25726031141208,3.73,TWN,WSM
2018,391590,64.24,298,MNG,CHN
2018,391510,3.25974836294268,19.604,MDA,BGR
2018,391590,3.365,19.604,MDA,BGR
2018,391520,19.2575539558785,22.305,MDA,CZE
2018,391530,8.75841273794495,55.4996506520627,MDA,ROU
2018,391590,97.6615524685319,276.149,MDA,ROU
2018,391530,3.203,6.797,MDA,UKR
2018,391590,32.6437464555651,84.665,MDA,UKR
2018,391520,2.29964608709036,2.04,MNE,BIH
2018,391590,22.0242643118257,78,MNE,BIH
2018,391510,8.67,26.345,MNE,SRB
2018,391590,9.10707131897934,28.1314401294462,MNE,SRB
2018,391510,43.0851261185958,192.803307826079,MNE,MKD
2018,391530,22.435,105.61,MNE,MKD
2018,391590,2.652,7.25,MNE,MKD
2018,391510,39.3177323164474,14.067,MAR,AUT
2018,391590,81.239,191.585,MAR,AUT
2018,391510,36.9544256052389,127.434972524702,MAR,BEL
2018,391590,50.7809139164831,177.449974785747,MAR,BEL
2018,391590,491.686,1159.54,MAR,CHN
2018,391510,43.3402424948786,15.288883706655,MAR,FRA
2018,391590,158.06559150188,430.462116542787,MAR,FRA
2018,391520,67.512440341162,103.635,MAR,DEU
2018,391590,47.692,112.471,MAR,DEU
2018,391510,3.18913029012263,21.06,MAR,HKG
2018,391530,11.104,25.716,MAR,HKG
2018,391590,44.4608900875329,66.7286585155843,MAR,HKG
2018,391520,4.61240304458235,7.052,MAR,ITA
2018,391590,451.392041866219,1944.4600338458,MAR,ITA
2018,391590,38.6091186256631,76.8017939623995,MAR,LTU
2018,391510,14.4046128806107,59.862,MAR,MYS
2018,391590,37.0877967900541,95.0334860078947,MAR,PHL
2018,391510,16.343313658442302,18.830844903276,MAR,POL
2018,391590,3.728,8.791,MAR,POL
2018,391510,4.5547948858415,26.0063987242871,MAR,PRT
2018,391590,64.5419053682613,151.725,MAR,PRT
2018,391510,66.828,201.752,MAR,ROU
2018,391590,33.414,78.8,MAR,SYC
2018,391510,17.3702731059088,59.0392418776602,MAR,IND
2018,391590,10.1132856923239,21.7668367767471,MAR,IND
2018,391590,17.856,42.109,MAR,VNM
2018,391510,4.067,12.278,MAR,ESP
2018,391520,168.963,281.605,MAR,ESP
2018,391530,13.1119051005797,11.2775969437391,MAR,ESP
2018,391590,345.942,815.833,MAR,ESP
2018,391510,1.82059264423839,27.66,MAR,THA
2018,391530,8.327,19.285,MAR,THA
2018,391590,34.496,81.351,MAR,THA
2018,391590,46.055,108.611,MAR,TUN
2018,391590,38.429,207.184,MOZ,CHN
2018,391510,10.295,25,MOZ,MYS
2018,391590,11.578,58,MOZ,MYS
2018,391590,9.838,25,MOZ,SGP
2018,391590,231.003249968904,347.330551497883,MOZ,ZAF
2018,391590,185.588369144267,275.949,MOZ,TUR
2018,391590,113.354741444689,419.565822693788,MOZ,UKR
2018,391590,182.464752748376,396.80325029181,MOZ,USA
2018,391590,286.915,284.9,OMN,BEL
2018,391590,127.279,149.175,OMN,CHN
2018,391590,1.0326881158515,0.702,OMN,DEU
2018,391590,40.1220323446409,27.2916483629143,OMN,HKG
2018,391530,25.5896523003742,137.55,OMN,PAK
2018,391590,1.479,66,OMN,PAK
2018,391590,20.026,100,OMN,PRY
2018,391590,13.1279546183185,6.351,OMN,QAT
2018,391590,255.276053455652,600.867855361231,OMN,IND
2018,391590,63.126,97.44,OMN,SGP
2018,391510,26.46,10.17,OMN,SOM
2018,391510,28.5032447208412,44.1,OMN,ESP
2018,391590,177.83,201.376,OMN,TGO
2018,391510,3.9620402560669,6.7,OMN,ARE
2018,391590,399.145756722369,436.964377647555,OMN,ARE
2018,391590,1114.10610621521,1642.971,OMN,GBR
2018,391510,45.6914390536352,63.472,OMN,USA
2018,391510,13.0438608060378,79.8,NRU,MYS
2018,391590,98.7702903944616,56.72,NRU,USA
2018,391590,55.825,43.717,NLD,ARG
2018,391590,8.76600938300613,16.717,NLD,AUS
2018,391510,237.882483719742,216.330182660871,NLD,AUT
2018,391520,6.79618189855027,10.495,NLD,AUT
2018,391530,7.38997549767504,27.8857096219304,NLD,AUT
2018,391590,356.96037245028,765.124135766822,NLD,AUT
2018,391510,64.649,260.88,NLD,BGD
2018,391590,30.861,83.1,NLD,BGD
2018,391510,16932.7301298185,31019.3164319001,NLD,BEL
2018,391520,158.445926422405,314.777083129977,NLD,BEL
2018,391530,654.36834660367,1827.82458949131,NLD,BEL
2018,391590,10641.7209214383,23190.4176837481,NLD,BEL
2018,391510,5.44615651177352,13.8420533084226,NLD,BRA
2018,391530,24.4195808691657,66.66,NLD,BRA
2018,391510,18.87,41.499,NLD,BGR
2018,391520,3.038,5.002,NLD,BGR
2018,391590,61.5683436038379,271.660188583504,NLD,BGR
2018,391510,171.293969391254,350.26742234671,NLD,CAN
2018,391520,13.3367125143758,23.1124301804287,NLD,CAN
2018,391530,22.9221046604749,33.0934452210635,NLD,CAN
2018,391590,55.6216321016217,152.003,NLD,CAN
2018,391590,2.712,6.364,NLD,CHL
2018,391510,187.419048102658,774.688981477917,NLD,CHN
2018,391520,6.771,42.273,NLD,CHN
2018,391530,8.465,26.163,NLD,CHN
2018,391590,115.297,219.338,NLD,CHN
2018,391510,120.10495562546,88.5438088361133,NLD,HRV
2018,391520,1.813,2.991,NLD,HRV
2018,391590,11.1401262760909,54.4378462652382,NLD,HRV
2018,391510,113.334,249.262,NLD,CYP
2018,391520,34.183,56.306,NLD,CYP
2018,391590,5.40176526895826,19.1711562358493,NLD,CYP
2018,391510,582.835723521383,1541.36849759443,NLD,CZE
2018,391520,63.7819779147652,182.375749565264,NLD,CZE
2018,391530,714.871055839376,1350.60797049293,NLD,CZE
2018,391590,441.653560184227,966.625942636636,NLD,CZE
2018,391510,392.486155187525,805.435727876769,NLD,DNK
2018,391520,469.292612090429,299.821448334082,NLD,DNK
2018,391590,1117.10610732477,4000.20686793395,NLD,DNK
2018,391590,3.967,1.9,NLD,ETH
2018,391510,28.4988456116172,73.0731144582487,NLD,EST
2018,391590,32.276,58.044,NLD,EST
2018,391510,61.0359284231434,109.092662323896,NLD,FIN
2018,391520,8.381,13.803,NLD,FIN
2018,391590,20.7995861756568,46.9579384317689,NLD,FIN
2018,391510,2493.76886792652,5134.45988131122,NLD,FRA
2018,391520,605.383648787155,790.788047121713,NLD,FRA
2018,391530,629.829907706095,718.204262450204,NLD,FRA
2018,391590,3737.17503499927,7022.71679722668,NLD,FRA
2018,391510,13935.8528246337,29430.6796120251,NLD,DEU
2018,391520,1288.60564723468,2262.65265741565,NLD,DEU
2018,391530,993.13579540907,1050.81429262124,NLD,DEU
2018,391590,14846.0146950408,36203.6279223375,NLD,DEU
2018,391530,17.002,24,NLD,GHA
2018,391510,72.6025351906094,77.1280315297257,NLD,GRC
2018,391520,11.045,18.193,NLD,GRC
2018,391530,4.68911026205749,7.72963714550332,NLD,GRC
2018,391590,36.7933054982818,80.077,NLD,GRC
2018,391510,1445.56175485634,4254.54560096874,NLD,HKG
2018,391520,94.2400530937779,305.127550003917,NLD,HKG
2018,391530,36.766,107.15,NLD,HKG
2018,391590,2320.71390063542,3961.52601957692,NLD,HKG
2018,391510,38.103329590237,188.403412471329,NLD,HUN
2018,391520,1.606,2.649,NLD,HUN
2018,391590,162.719,271.339,NLD,HUN
2018,391590,8.097,21.406,NLD,ISL
2018,391510,5785.32424492606,23224.1122350477,NLD,IDN
2018,391590,262.535759194479,936.690022003415,NLD,IDN
2018,391510,288.084,633.582,NLD,IRL
2018,391520,37.354,61.387,NLD,IRL
2018,391590,19071.296241373,23444.6355990693,NLD,IRL
2018,391510,4.976,12.726,NLD,ISR
2018,391590,2.4716625582458,9.52077409752629,NLD,ISR
2018,391510,2614.24095549968,3764.74965510466,NLD,ITA
2018,391520,64.3826544476814,131.396072702214,NLD,ITA
2018,391590,2989.41883625543,6706.63045777184,NLD,ITA
2018,391510,177.219409152111,494.376943752663,NLD,KOR
2018,391530,105.105223109294,377.465665408098,NLD,KOR
2018,391590,1260.29142521093,2176.74705972086,NLD,KOR
2018,391510,4.48536741572779,18.2080444258277,NLD,LVA
2018,391520,1.863,3.068,NLD,LVA
2018,391590,96.831,643.045,NLD,LVA
2018,391510,110.87954919178,387.870987423902,NLD,LTU
2018,391520,24.907,40.32,NLD,LTU
2018,391590,142.237202650708,428.729234144515,NLD,LTU
2018,391510,822.035032234587,2536.43412575184,NLD,MYS
2018,391520,67.0047965599604,324.412681002328,NLD,MYS
2018,391530,9.46776011574765,50.5735126937494,NLD,MYS
2018,391590,1680.75879211765,5291.1353760181,NLD,MYS
2018,391510,62.37,137.176,NLD,MLT
2018,391520,18.202,30.179,NLD,MLT
2018,391590,17.376,33.572,NLD,MLT
2018,391510,11.1425092977476,68.6201567849277,NLD,MEX
2018,391530,23.8209790953047,166.3,NLD,MEX
2018,391590,90.0254250188703,29.6271971597791,NLD,MEX
2018,391510,944.790691451373,2397.94624291543,NLD,TWN
2018,391520,46.6394083282301,178.394,NLD,TWN
2018,391530,7.4711118044401,23.88,NLD,TWN
2018,391590,799.94788986124,1434.27161767565,NLD,TWN
2018,391590,4.5,11.73,NLD,MAR
2018,391590,37.8205008099986,81.44,NLD,NZL
2018,391510,2.52164681694118,1.92167380560702,NLD,NOR
2018,391590,20.3543991030305,15.6437385568887,NLD,NOR
2018,391510,300.82,983.46,NLD,PAK
2018,391520,23.054,72,NLD,PAK
2018,391530,111.163863159624,168.86706273145,NLD,PAK
2018,391590,126.092422741301,436.002959758714,NLD,PAK
2018,391510,856.204555709904,1624.70883376441,NLD,POL
2018,391520,95.8105631907092,162.405272832866,NLD,POL
2018,391590,1341.3202419906,3230.43129597979,NLD,POL
2018,391510,1456.1991365434,4049.0529552055,NLD,PRT
2018,391520,33.716,55.536,NLD,PRT
2018,391590,257.830962954559,1785.8152497804,NLD,PRT
2018,391510,51.4883267974773,147.171361933683,NLD,ROU
2018,391520,52.221393965335,51.0477571735246,NLD,ROU
2018,391530,414.738734430978,700.531060833828,NLD,ROU
2018,391590,257.543198597389,493.423809487456,NLD,ROU
2018,391590,7.01125489882689,8.6909767630736,NLD,SAU
2018,391510,2836.10300150915,9613.04303061518,NLD,IND
2018,391530,445.684282966022,316.151507918496,NLD,IND
2018,391590,2816.1917704332,9380.49142698432,NLD,IND
2018,391510,55.159,162.86,NLD,SGP
2018,391510,34.4665321394825,67.4988690561725,NLD,SVK
2018,391520,16.192,17.566,NLD,SVK
2018,391530,40.8957351652164,62.7048864902984,NLD,SVK
2018,391590,62.486623804411,102.23518834998,NLD,SVK
2018,391510,2589.098,9915.36,NLD,VNM
2018,391590,1382.275,4373.68,NLD,VNM
2018,391510,677.896369370239,263.959597980957,NLD,SVN
2018,391590,174.684458836724,53.018298010477,NLD,SVN
2018,391530,22.6713862577125,133.6188094462,NLD,ZAF
2018,391590,69.4066865869515,4.43615319870638,NLD,ZAF
2018,391510,288.530544040642,764.224861166471,NLD,ESP
2018,391520,127.170577963554,210.079004790699,NLD,ESP
2018,391530,120.683896080967,110.818186573557,NLD,ESP
2018,391590,449.489343792202,830.832781633804,NLD,ESP
2018,391510,435.748523866989,442.991369144101,NLD,SWE
2018,391530,28.37,69.34,NLD,SWE
2018,391590,314.369723840176,541.081749460184,NLD,SWE
2018,391510,1.583,3.997,NLD,CHE
2018,391530,1.73112621821739,1.307,NLD,CHE
2018,391590,20.4370804172507,108.254042254995,NLD,CHE
2018,391510,6.23054926270954,63.96,NLD,THA
2018,391590,83.1204938283294,146.326028145063,NLD,THA
2018,391510,3241.19408028742,13888.2431890109,NLD,TUR
2018,391520,143.78416568435,324.482703884754,NLD,TUR
2018,391530,94.3990607544993,354.82,NLD,TUR
2018,391590,2356.5570199749,6226.45666664676,NLD,TUR
2018,391510,22.6798323435917,122.090050901714,NLD,UKR
2018,391590,14.8849556256421,90.76,NLD,MKD
2018,391590,23.184,28.48,NLD,EGY
2018,391510,6483.26643945683,8038.804645306,NLD,GBR
2018,391520,580.600352620921,453.206772921643,NLD,GBR
2018,391530,31.5642926807458,122.445512863223,NLD,GBR
2018,391590,13974.8572660146,27669.9641986069,NLD,GBR
2018,391530,44.3556919325354,50.556,NLD,TZA
2018,391590,4.133,7.41,NLD,TZA
2018,391510,15.8422477636961,2.2,NLD,USA
2018,391530,101.557719973206,60.0647013758626,NLD,USA
2018,391590,272.173579151321,379.599694017845,NLD,USA
2018,391510,2.951,21.561,CUW,NLD
2018,391510,19.558,24.16,CUW,ESP
2018,391590,2.20858600142167,1.8,ABW,JOR
2018,391510,2.02434774604046,49.92,ABW,SVN
2018,391510,122.960838799906,275.542544220701,NZL,AUS
2018,391520,9.52,36.22,NZL,AUS
2018,391590,191.614261161941,409.356119566709,NZL,AUS
2018,391510,5.087,40.11,NZL,BGD
2018,391510,34.834,75.904,NZL,CHN
2018,391520,15.579,39.48,NZL,CHN
2018,391590,437.137,521.23,NZL,CHN
2018,391510,119.331131209518,1139.64767727405,NZL,HKG
2018,391520,8.20176969969351,14.068352578709,NZL,HKG
2018,391590,244.983348461015,3197.22778327719,NZL,HKG
2018,391510,1522.76421025755,7071.8322840383,NZL,IDN
2018,391520,2.073,26.333,NZL,IDN
2018,391590,1151.9907394507,7743.08644529385,NZL,IDN
2018,391510,4.31,46.939,NZL,KOR
2018,391520,6.274,14.58,NZL,KOR
2018,391590,4.573,48,NZL,KOR
2018,391510,398.784542715183,3180.43475410377,NZL,MYS
2018,391520,11.3002760716784,63.4355701938742,NZL,MYS
2018,391530,4.07154334702889,54.77,NZL,MYS
2018,391590,466.103751320072,4391.05791295957,NZL,MYS
2018,391510,32.3743009247421,128.043043267575,NZL,TWN
2018,391520,3.654,61.63,NZL,TWN
2018,391590,28.8268900228575,139.948348872039,NZL,TWN
2018,391520,6.95184565592515,14.28,NZL,RUS
2018,391510,26.509,71.358,NZL,IND
2018,391520,32.563,149.06,NZL,IND
2018,391590,324.831840215135,531.407238595224,NZL,IND
2018,391510,1.652,108.96,NZL,SGP
2018,391520,36.161,98.555,NZL,SGP
2018,391590,81.0770496521135,284.456558374225,NZL,SGP
2018,391510,11.582,80.65,NZL,VNM
2018,391590,83.843,968.793,NZL,VNM
2018,391520,49.1663319213323,60.7621598426942,NZL,ESP
2018,391590,28.236,64.052,NZL,ESP
2018,391510,322.787750532374,3024.53220562435,NZL,THA
2018,391520,15.581,143.27,NZL,THA
2018,391590,241.044308947801,1975.93082413393,NZL,THA
2018,391510,72.274,225.9,NZL,ARE
2018,391590,14.9410193162624,54.77,NZL,TUR
2018,391590,218.791145425319,225.135,NZL,GBR
2018,391510,16.426,60,NZL,USA
2018,391520,39.9638841245184,28.079,NZL,USA
2018,391590,76.2282476943869,37.088,NZL,USA
2018,391530,1.14451246475266,0.102,NZL,WSM
2018,391590,3.25349047943028,0.854,NZL,WSM
2018,391590,16.61,22.132,NIC,CHL
2018,391590,1.677,6.71,NIC,COL
2018,391510,12.6966176263958,104.403893671969,NIC,CRI
2018,391530,12.4861261405391,5.303,NIC,CRI
2018,391590,131.31718859896,474.364624148604,NIC,CRI
2018,391510,10.5840987005304,30.285,NIC,DNK
2018,391510,108.106911370585,224.23671971074,NIC,SLV
2018,391530,4.50205584191248,85.6423368639401,NIC,SLV
2018,391590,105.486711860597,251.070283621191,NIC,SLV
